time grd_truth(x) grd_truth(y) grd_truth(vx) grd_truth(vy) est(x) est(y) est(vx) est(vy) RMSE(x) RMSE(y) RMSE(vx) RMSE(vy) x(x) x(y) x(v) x(yaw) x(yawd) P(0,0) P(0,1) P(0,2) P(0,3) P(0,4) P(1,0) P(1,1) P(1,2) P(1,3) P(1,4) P(2,0) P(2,1) P(2,2) P(2,3) P(2,4) P(3,0) P(3,1) P(3,2) P(3,3) P(3,4) P(4,0) P(4,1) P(4,2) P(4,3) P(4,4)
1477010445100000 11.3416 1.71179 4.85948 1.52832 11.3912 1.65845 4.93104 1.41829 11.3912 1.65845 5.13096 0.280066 0.0661698 0.0857534 0.504651 0.874442 0.200055 0.00339786 -0.000813698 0.0040056 -0.000810865 -0.00120265 -0.000813698 0.00786468 0.00189123 0.0041612 0.00571556 0.0040056 0.00189123 0.0184822 0.000839531 0.00157445 -0.000810865 0.0041612 0.000839531 0.00365729 0.00707024 -0.00120265 0.00571556 0.00157445 0.00707024 0.0208422
1477010445150000 11.584 1.78992 4.83313 1.59551 11.6225 1.7185 4.87628 1.4388 11.6225 1.7185 5.08412 0.28692 0.0656697 0.0854545 0.498926 0.86477 0.197928 0.00353512 -0.00106524 0.00375001 -0.000954686 -0.00137008 -0.00106524 0.00948564 0.00240033 0.00505269 0.00698092 0.00375001 0.00240033 0.0170986 0.00120267 0.00218476 -0.000954686 0.00505269 0.00120267 0.00415252 0.00776359 -0.00137008 0.00698092 0.00218476 0.00776359 0.0218071
1477010445200000 11.8251 1.87144 4.80531 1.66366 11.854 1.77874 4.85084 1.45596 11.854 1.77874 5.06463 0.291591 0.0650782 0.0856223 0.493398 0.855668 0.191007 0.00341351 -0.000862013 0.00396208 -0.00085817 -0.00124302 -0.000862013 0.00794619 0.00209453 0.00420513 0.00577108 0.00396208 0.00209453 0.0185234 0.000929966 0.00167375 -0.00085817 0.00420513 0.000929966 0.00370494 0.00713283 -0.00124302 0.00577108 0.00167375 0.00713283 0.0209288
1477010445250000 12.0647 1.95639 4.77598 1.73273 12.1088 1.87128 4.88296 1.54868 12.1088 1.87128 5.12267 0.307124 0.0646931 0.0856113 0.48826 0.846751 0.196066 0.00355448 -0.00112811 0.00370048 -0.00100884 -0.00141858 -0.00112811 0.0096044 0.00261685 0.00512108 0.00705867 0.00370048 0.00261685 0.0171593 0.00130453 0.00230554 -0.00100884 0.00512108 0.00130453 0.00421677 0.00784345 -0.00141858 0.00705867 0.00230554 0.00784345 0.0219084
1477010445300000 12.3029 2.04482 4.74508 1.80265 12.3542 1.89177 4.89252 1.44289 12.3542 1.89177 5.10085 0.286787 0.0644375 0.0875885 0.483517 0.839337 0.154879 0.00343152 -0.000913679 0.00391883 -0.000908952 -0.00129741 -0.000913679 0.00801343 0.00226139 0.00423945 0.00580307 0.00391883 0.00226139 0.0185562 0.000991683 0.00173008 -0.000908952 0.00423945 0.000991683 0.00374339 0.00717625 -0.00129741 0.00580307 0.00173008 0.00717625 0.0209803
1477010445350000 12.5394 2.13677 4.71257 1.87338 12.6103 1.95115 4.93807 1.44108 12.6103 1.95115 5.14404 0.283945 0.0645776 0.0907178 0.479559 0.832888 0.137328 0.00357784 -0.00120417 0.00366169 -0.00106869 -0.00148502 -0.00120417 0.00976138 0.00274239 0.00520456 0.00716134 0.00366169 0.00274239 0.0171688 0.0013381 0.00230838 -0.00106869 0.00520456 0.0013381 0.00427713 0.00791729 -0.00148502 0.00716134 0.00230838 0.00791729 0.0220049
1477010445400000 12.7743 2.23227 4.67842 1.94485 12.8097 2.08945 4.83717 1.65938 12.8097 2.08945 5.11388 0.330468 0.0641144 0.0920761 0.475182 0.825354 0.191882 0.00343947 -0.000941652 0.00390381 -0.000927596 -0.00129882 -0.000941652 0.00810758 0.0023267 0.00428346 0.00585292 0.00390381 0.0023267 0.0185518 0.000999553 0.00169427 -0.000927596 0.00428346 0.000999553 0.00377321 0.00720723 -0.00129882 0.00585292 0.00169427 0.00720723 0.021018
1477010445450000 13.0075 2.33137 4.64258 2.01701 13.0755 2.19788 4.89886 1.76194 13.0755 2.19788 5.20608 0.345258 0.0641945 0.093085 0.4718 0.817855 0.192867 0.00359129 -0.00124867 0.0036088 -0.00109913 -0.00150223 -0.00124867 0.00988283 0.00298525 0.00524646 0.00718486 0.0036088 0.00298525 0.0172822 0.00147142 0.00251495 -0.00109913 0.00524646 0.00147142 0.00429205 0.00790907 -0.00150223 0.00718486 0.00251495 0.00790907 0.0219536
1477010445500000 13.2388 2.43409 4.605 2.08981 13.2783 2.34098 4.79497 1.9599 13.2783 2.34098 5.18006 0.388018 0.0638019 0.0930855 0.467909 0.810001 0.238313 0.00346614 -0.00101098 0.00383841 -0.000993926 -0.00139206 -0.00101098 0.00815889 0.00253879 0.00428605 0.00582756 0.00383841 0.00253879 0.0186265 0.00108853 0.00183122 -0.000993926 0.00428605 0.00108853 0.00376928 0.00718043 -0.00139206 0.00582756 0.00183122 0.00718043 0.0209563
1477010445550000 13.4682 2.54047 4.56565 2.16317 13.4559 2.49822 4.58049 2.18276 13.4559 2.49822 5.07398 0.4447 0.0632082 0.0923721 0.463392 0.802179 0.309313 0.00362717 -0.00134317 0.00348994 -0.00117759 -0.00160261 -0.00134317 0.00994387 0.00341449 0.00522498 0.0070995 0.00348994 0.00341449 0.0175336 0.00170883 0.00292162 -0.00117759 0.00522498 0.00170883 0.00424992 0.00780419 -0.00160261 0.0070995 0.00292162 0.00780419 0.0217369
1477010445600000 13.6955 2.65053 4.52448 2.23703 13.7066 2.60709 4.58077 2.24451 13.7066 2.60709 5.10111 0.455603 0.0626274 0.0916908 0.459065 0.794576 0.302659 0.00351458 -0.00111601 0.00370059 -0.00111216 -0.00157289 -0.00111601 0.00810227 0.00291212 0.0042206 0.00568232 0.00370059 0.00291212 0.0188057 0.00126588 0.00214249 -0.00111216 0.0042206 0.00126588 0.00373879 0.00711052 -0.00157289 0.00568232 0.00214249 0.00711052 0.0208219
1477010445650000 13.9208 2.7643 4.48147 2.31134 13.9254 2.72477 4.51877 2.3269 13.9254 2.72477 5.08269 0.475528 0.062048 0.090997 0.454823 0.787188 0.311246 0.00368355 -0.00145894 0.0032936 -0.00129782 -0.001765 -0.00145894 0.00979605 0.00397369 0.00509112 0.00682592 0.0032936 0.00397369 0.0179457 0.00201729 0.00345536 -0.00129782 0.00509112 0.00201729 0.00416985 0.00763837 -0.001765 0.00682592 0.00345536 0.00763837 0.0214185
1477010445700000 14.1439 2.88179 4.43656 2.38601 14.1542 2.87481 4.46701 2.47547 14.1542 2.87481 5.10707 0.506037 0.061497 0.0901708 0.450688 0.780092 0.330915 0.00356067 -0.00119599 0.00353856 -0.00121079 -0.00170468 -0.00119599 0.00800458 0.00335842 0.00412469 0.00549587 0.00353856 0.00335842 0.019103 0.00150292 0.00255562 -0.00121079 0.00412469 0.00150292 0.00368681 0.00700632 -0.00170468 0.00549587 0.00255562 0.00700632 0.0206297
1477010445750000 14.3646 3.00303 4.38974 2.46099 14.4048 2.98182 4.53526 2.48643 14.4048 2.98182 5.17212 0.501494 0.0611812 0.089407 0.447069 0.773103 0.292389 0.00373925 -0.00155826 0.00308363 -0.00140042 -0.00188787 -0.00155826 0.00966629 0.00453201 0.00496227 0.00658141 0.00308363 0.00453201 0.0184316 0.00232275 0.00396724 -0.00140042 0.00496227 0.00232275 0.00408489 0.00747293 -0.00188787 0.00658141 0.00396724 0.00747293 0.0211125
1477010445800000 14.583 3.12802 4.34097 2.5362 14.6143 3.04648 4.51169 2.40585 14.6143 3.04648 5.11307 0.48989 0.0607842 0.089275 0.443706 0.766486 0.258411 0.00360724 -0.00126908 0.00336802 -0.00129554 -0.00180752 -0.00126908 0.00793593 0.00380211 0.00403565 0.00533742 0.00336802 0.00380211 0.0194481 0.00173388 0.00294129 -0.00129554 0.00403565 0.00173388 0.00362321 0.00688883 -0.00180752 0.00533742 0.00294129 0.00688883 0.0204236
1477010445850000 14.7989 3.25679 4.29021 2.61157 14.8446 3.20136 4.50752 2.54074 14.8446 3.20136 5.17427 0.513276 0.0605556 0.0888008 0.440789 0.759906 0.265793 0.00379916 -0.00167303 0.00292855 -0.00150284 -0.00201815 -0.00167303 0.00968388 0.00485192 0.00494569 0.00656647 0.00292855 0.00485192 0.0186407 0.00246367 0.00416469 -0.00150284 0.00494569 0.00246367 0.00407957 0.00747175 -0.00201815 0.00656647 0.00416469 0.00747175 0.0211351
1477010445900000 15.0122 3.38932 4.23744 2.68703 15.0511 3.39464 4.40372 2.76519 15.0511 3.39464 5.19991 0.560696 0.0602535 0.0880477 0.437574 0.753507 0.311134 0.00365016 -0.00133997 0.00325251 -0.00136853 -0.00189664 -0.00133997 0.00793274 0.00403965 0.00401078 0.00530937 0.00325251 0.00403965 0.0195773 0.00182697 0.00305926 -0.00136853 0.00401078 0.00182697 0.00361507 0.00688395 -0.00189664 0.00530937 0.00305926 0.00688395 0.0204384
1477010445950000 15.2228 3.52563 4.18263 2.76249 15.2603 3.56665 4.29099 2.91946 15.2603 3.56665 5.18997 0.59743 0.0599452 0.0874713 0.434137 0.747477 0.345382 0.003852 -0.00175757 0.00273219 -0.00157399 -0.00208718 -0.00175757 0.00963361 0.00530954 0.00485038 0.00639441 0.00273219 0.00530954 0.0190998 0.0026943 0.00453329 -0.00157399 0.00485038 0.0026943 0.00399203 0.00730716 -0.00208718 0.00639441 0.00453329 0.00730716 0.0208275
1477010446000000 15.4306 3.66572 4.12575 2.83789 15.4741 3.75122 4.2131 3.08096 15.4741 3.75122 5.21943 0.631413 0.0597116 0.0874394 0.430709 0.741977 0.367108 0.00371514 -0.00143021 0.00304499 -0.00146871 -0.00203227 -0.00143021 0.00785138 0.00442336 0.00391148 0.00513849 0.00304499 0.00442336 0.0198979 0.0019992 0.00333679 -0.00146871 0.00391148 0.0019992 0.00354766 0.0067635 -0.00203227 0.00513849 0.00333679 0.0067635 0.0202228
1477010446050000 15.6355 3.80957 4.06678 2.91315 15.6858 3.88637 4.1758 3.10815 15.6858 3.88637 5.20556 0.639859 0.059571 0.0872781 0.427446 0.736386 0.354262 0.00392468 -0.00185128 0.00245389 -0.00166307 -0.00218244 -0.00185128 0.00945913 0.0058396 0.00466245 0.00606124 0.00245389 0.0058396 0.019744 0.00294756 0.00494205 -0.00166307 0.00466245 0.00294756 0.00384538 0.00703787 -0.00218244 0.00606124 0.00494205 0.00703787 0.0203301
1477010446100000 15.8375 3.95719 4.00571 2.98817 15.9097 4.0232 4.16205 3.1289 15.9097 4.0232 5.20698 0.644632 0.0597936 0.0869811 0.424497 0.730733 0.337027 0.00377603 -0.00149589 0.00280885 -0.00154726 -0.00212281 -0.00149589 0.00772509 0.00485493 0.00376708 0.00489395 0.00280885 0.00485493 0.0203596 0.00219746 0.00366062 -0.00154726 0.00376708 0.00219746 0.0034402 0.00657324 -0.00212281 0.00489395 0.00366062 0.00657324 0.0198821
1477010446150000 16.0363 4.10854 3.94251 3.0629 16.1035 4.19148 4.02543 3.23527 16.1035 4.19148 5.1644 0.676999 0.0599161 0.0869193 0.421295 0.725322 0.369641 0.00400059 -0.00194996 0.00220617 -0.00175441 -0.0022894 -0.00194996 0.00935535 0.00623018 0.0045458 0.00588703 0.00220617 0.00623018 0.020189 0.00311284 0.0051902 -0.00175441 0.0045458 0.00311284 0.00376584 0.00691146 -0.0022894 0.00588703 0.0051902 0.00691146 0.0201257
1477010446200000 16.2319 4.26363 3.87716 3.13723 16.3013 4.38346 3.94107 3.37453 16.3013 4.38346 5.1884 0.70811 0.0600745 0.0875195 0.418117 0.720323 0.385844 0.00383601 -0.0015594 0.00260146 -0.00162438 -0.00221675 -0.0015594 0.00763106 0.00516661 0.00366809 0.00474801 0.00260146 0.00516661 0.0206644 0.00232144 0.0038426 -0.00162438 0.00366809 0.00232144 0.00338519 0.00649018 -0.00221675 0.00474801 0.0038426 0.00649018 0.0197533
1477010446250000 16.4242 4.42242 3.80966 3.21109 16.5116 4.54776 3.91653 3.429 16.5116 4.54776 5.2055 0.719124 0.0605824 0.0882134 0.415146 0.715348 0.372014 0.00406505 -0.00200849 0.00194161 -0.0018173 -0.00234179 -0.00200849 0.00916928 0.0066355 0.00436856 0.00559827 0.00194161 0.0066355 0.0207841 0.0032843 0.00544892 -0.0018173 0.00436856 0.0032843 0.00364458 0.00669993 -0.00234179 0.00559827 0.00544892 0.00669993 0.0197427
1477010446300000 16.613 4.5849 3.74 3.28438 16.6912 4.71225 3.83499 3.48693 16.6912 4.71225 5.18323 0.737897 0.0608826 0.0889242 0.4122 0.710421 0.372765 0.00389508 -0.00160751 0.00236903 -0.00168897 -0.00228605 -0.00160751 0.00750545 0.00550759 0.00353577 0.00453996 0.00236903 0.00550759 0.0210895 0.00245758 0.00404891 -0.00168897 0.00353577 0.00245758 0.00329912 0.00634399 -0.00228605 0.00453996 0.00404891 0.00634399 0.0194931
1477010446350000 16.7983 4.75103 3.66817 3.35704 16.84 4.91485 3.57073 3.64406 16.84 4.91485 5.10189 0.795562 0.0606443 0.090476 0.409328 0.706036 0.450479 0.00413692 -0.00207706 0.00168223 -0.00188647 -0.00241146 -0.00207706 0.00902773 0.00697698 0.00422983 0.00539267 0.00168223 0.00697698 0.0212803 0.00341474 0.00563622 -0.00188647 0.00422983 0.00341474 0.00355467 0.00655233 -0.00241146 0.00539267 0.00563622 0.00655233 0.0194861
1477010446400000 16.9799 4.92077 3.59416 3.42897 17.0041 5.13701 3.43597 3.80782 17.0041 5.13701 5.12887 0.836686 0.0602733 0.0935146 0.406797 0.702383 0.474306 0.0039644 -0.00165985 0.00210926 -0.00177092 -0.00238959 -0.00165985 0.00735778 0.00579731 0.00340683 0.00434206 0.00210926 0.00579731 0.0214424 0.00256441 0.00420393 -0.00177092 0.00340683 0.00256441 0.00324254 0.00625347 -0.00238959 0.00434206 0.00420393 0.00625347 0.0193358
1477010446450000 17.1579 5.09409 3.51797 3.50008 17.1731 5.31112 3.34058 3.85355 17.1731 5.31112 5.09993 0.856581 0.0598689 0.0963999 0.404437 0.698627 0.474603 0.00419682 -0.00208726 0.00135561 -0.00192519 -0.00241363 -0.00208726 0.00870187 0.00736501 0.00395113 0.00491911 0.00135561 0.00736501 0.0221087 0.00355182 0.00582517 -0.00192519 0.00395113 0.00355182 0.00337249 0.00621857 -0.00241363 0.00491911 0.00582517 0.00621857 0.0188548
1477010446500000 17.3319 5.27094 3.4396 3.57028 17.334 5.48684 3.2573 3.89423 17.334 5.48684 5.07692 0.874226 0.0594463 0.0990888 0.402161 0.694754 0.467323 0.00402428 -0.00167406 0.00180142 -0.00182475 -0.00243201 -0.00167406 0.00713822 0.00615533 0.00320068 0.00399936 0.00180142 0.00615533 0.0220725 0.00269493 0.00439992 -0.00182475 0.00320068 0.00269493 0.00311732 0.00602583 -0.00243201 0.00399936 0.00439992 0.00602583 0.0189061
1477010446550000 17.5019 5.45128 3.35907 3.63949 17.4889 5.66051 3.14472 3.92856 17.4889 5.66051 5.03219 0.895765 0.059052 0.101441 0.400157 0.690753 0.473351 0.00426765 -0.00211611 0.00102725 -0.00198116 -0.00245454 -0.00211611 0.00845233 0.00769656 0.0037406 0.00459743 0.00102725 0.00769656 0.022805 0.00366022 0.00596979 -0.00198116 0.0037406 0.00366022 0.00325094 0.00601178 -0.00245454 0.00459743 0.00596979 0.00601178 0.0184866
1477010446600000 17.6679 5.63506 3.27637 3.70762 17.6866 5.77552 3.18503 3.8215 17.6866 5.77552 4.97476 0.875989 0.0586869 0.102076 0.39755 0.686135 0.418669 0.00407788 -0.00168554 0.00152079 -0.00187506 -0.00247288 -0.00168554 0.00696738 0.00644971 0.00304271 0.00376137 0.00152079 0.00644971 0.0225899 0.00279451 0.0045376 -0.00187506 0.00304271 0.00279451 0.00303663 0.0058895 -0.00247288 0.00376137 0.0045376 0.0058895 0.0186628
1477010446650000 17.8297 5.82221 3.19151 3.77458 17.8273 5.97733 3.01943 3.91589 17.8273 5.97733 4.94481 0.913946 0.0582897 0.102975 0.395361 0.681681 0.454022 0.00434131 -0.00216321 0.000752997 -0.00205704 -0.0025442 -0.00216321 0.00830423 0.00791934 0.00363819 0.00448972 0.000752997 0.00791934 0.0231814 0.00373994 0.00607407 -0.00205704 0.00363819 0.00373994 0.00323043 0.00599959 -0.0025442 0.00448972 0.00607407 0.00599959 0.0184919
1477010446700000 17.9872 6.01269 3.10453 3.84027 18.0036 6.16171 2.988 3.94915 18.0036 6.16171 4.95216 0.923073 0.057931 0.103724 0.392947 0.677238 0.436254 0.00412749 -0.00170709 0.00130624 -0.00193427 -0.00253821 -0.00170709 0.00686594 0.00663656 0.00296654 0.00367931 0.00130624 0.00663656 0.0228456 0.00285658 0.00460624 -0.00193427 0.00296654 0.00285658 0.00303429 0.00589954 -0.00253821 0.00367931 0.00460624 0.00589954 0.0186929
1477010446750000 18.1402 6.20641 3.01542 3.90462 18.1523 6.3713 2.90024 4.03373 18.1523 6.3713 4.96813 0.947434 0.0575651 0.10476 0.390577 0.672931 0.438296 0.00439542 -0.00218322 0.000502346 -0.00210401 -0.00257547 -0.00218322 0.00815461 0.00813199 0.00352189 0.00433187 0.000502346 0.00813199 0.0236268 0.00380783 0.00614207 -0.00210401 0.00352189 0.00380783 0.00318428 0.00591703 -0.00257547 0.00433187 0.00614207 0.00591703 0.0183268
1477010446800000 18.2888 6.40332 2.92421 3.96753 18.2734 6.6065 2.7493 4.16524 18.2734 6.6065 4.99078 0.987383 0.057217 0.106623 0.388544 0.668926 0.46105 0.00418029 -0.00172739 0.00108159 -0.00198578 -0.00258633 -0.00172739 0.00676643 0.00682442 0.00287677 0.00355704 0.00108159 0.00682442 0.0231606 0.00290933 0.00465378 -0.00198578 0.00287677 0.00290933 0.00300458 0.00584363 -0.00258633 0.00355704 0.00465378 0.00584363 0.018576
1477010446850000 18.4328 6.60333 2.83093 4.0289 18.4038 6.82306 2.62674 4.24338 18.4038 6.82306 4.9906 1.01651 0.0569435 0.108819 0.386737 0.665068 0.47225 0.00444754 -0.00219044 0.000229497 -0.00212727 -0.00255714 -0.00219044 0.00798393 0.00835863 0.00335742 0.00406938 0.000229497 0.00835863 0.024213 0.00385002 0.00615214 -0.00212727 0.00335742 0.00385002 0.00307511 0.0057064 -0.00255714 0.00406938 0.00615214 0.0057064 0.0179104
1477010446900000 18.572 6.80638 2.7356 4.08867 18.5555 6.95431 2.62657 4.142 18.5555 6.95431 4.90459 1.00566 0.0566123 0.109402 0.384477 0.660873 0.430225 0.00424255 -0.00174149 0.000796782 -0.00202946 -0.0026163 -0.00174149 0.00662892 0.00703046 0.00273279 0.00332739 0.000796782 0.00703046 0.0235987 0.00295034 0.00468237 -0.00202946 0.00273279 0.00295034 0.00292061 0.00568315 -0.0026163 0.00332739 0.00468237 0.00568315 0.0182629
1477010446950000 18.7064 7.01237 2.63825 4.14672 18.706 7.15946 2.62052 4.18149 18.706 7.15946 4.93478 1.01098 0.0562574 0.109953 0.382072 0.656741 0.397559 0.00452711 -0.0022275 -6.14667e-05 -0.00218637 -0.00261544 -0.0022275 0.00783938 0.00852183 0.00323514 0.00390427 -6.14667e-05 0.00852183 0.0245975 0.00387914 0.00616353 -0.00218637 0.00323514 0.00387914 0.00302269 0.00561966 -0.00261544 0.00390427 0.00616353 0.00561966 0.0177617
1477010447000000 18.8359 7.22122 2.53893 4.20299 18.908 7.29134 2.71792 4.05749 18.908 7.29134 4.88368 0.980591 0.0564798 0.109549 0.380227 0.652874 0.334692 0.00428556 -0.00175105 0.000599732 -0.00206174 -0.00263411 -0.00175105 0.00654548 0.00717375 0.00264703 0.00321828 0.000599732 0.00717375 0.02387 0.00297263 0.00468537 -0.00206174 0.00264703 0.00297263 0.00288384 0.00562245 -0.00263411 0.00321828 0.00468537 0.00562245 0.0181595
1477010447050000 18.9604 7.43283 2.43767 4.25737 18.9932 7.49862 2.4868 4.1282 18.9932 7.49862 4.81936 1.02862 0.056251 0.109121 0.37794 0.649038 0.39511 0.00460617 -0.00229202 -0.000252944 -0.00226238 -0.00272057 -0.00229202 0.00780796 0.00859891 0.0032284 0.00396066 -0.000252944 0.00859891 0.0245973 0.00390963 0.00620253 -0.00226238 0.0032284 0.00390963 0.00306097 0.00570908 -0.00272057 0.00396066 0.00620253 0.00570908 0.0179534
1477010447100000 19.0798 7.64712 2.3345 4.3098 19.0827 7.7611 2.30827 4.28773 19.0827 7.7611 4.86957 1.07695 0.055912 0.109181 0.375667 0.645121 0.430712 0.0043354 -0.00178327 0.000453354 -0.00211825 -0.00270641 -0.00178327 0.00650518 0.00722203 0.00263058 0.00323576 0.000453354 0.00722203 0.0238295 0.00298476 0.00468144 -0.00211825 0.00263058 0.00298476 0.00292139 0.00570143 -0.00270641 0.00323576 0.00468144 0.00570143 0.0183173
1477010447150000 19.1939 7.86397 2.22949 4.36017 19.2041 7.96801 2.2521 4.31795 19.2041 7.96801 4.86998 1.09005 0.0555893 0.109121 0.373433 0.641286 0.415836 0.0046306 -0.00226854 -0.000454935 -0.00225643 -0.00265458 -0.00226854 0.00764887 0.00871697 0.00307683 0.0037055 -0.000454935 0.00871697 0.0250525 0.00389713 0.0061184 -0.00225643 0.00307683 0.00389713 0.0029632 0.0055121 -0.00265458 0.0037055 0.0061184 0.0055121 0.0175527
1477010447200000 19.3028 8.08329 2.12266 4.40842 19.2831 8.1832 2.10473 4.36926 19.2831 8.1832 4.84978 1.12189 0.0553025 0.109017 0.371235 0.637517 0.430123 0.00437975 -0.00177819 0.000222805 -0.00213904 -0.00269981 -0.00177819 0.00638288 0.00734492 0.00249963 0.00301854 0.000222805 0.00734492 0.024186 0.00298476 0.00464337 -0.00213904 0.00249963 0.00298476 0.00284625 0.00555154 -0.00269981 0.00301854 0.00464337 0.00555154 0.0180164
1477010447250000 19.4062 8.30497 2.01409 4.45445 19.383 8.39342 2.04674 4.39738 19.383 8.39342 4.85038 1.13517 0.0550368 0.1088 0.369087 0.633829 0.409546 0.00467952 -0.00225986 -0.000707179 -0.00226597 -0.00262394 -0.00225986 0.00748056 0.00882606 0.00291327 0.00344497 -0.000707179 0.00882606 0.0255064 0.00387292 0.00603227 -0.00226597 0.00291327 0.00387292 0.00286221 0.00532441 -0.00262394 0.00344497 0.00603227 0.00532441 0.0172018
1477010447300000 19.5042 8.5289 1.90381 4.49819 19.4802 8.53943 1.99836 4.30789 19.4802 8.53943 4.74883 1.13646 0.0547802 0.108179 0.3671 0.630506 0.387573 0.00442341 -0.00176858 -1.71954e-05 -0.00215585 -0.00269136 -0.00176858 0.00625859 0.00745855 0.00236271 0.00280381 -1.71954e-05 0.00745855 0.0245427 0.00297759 0.0046057 -0.00215585 0.00236271 0.00297759 0.0027693 0.00541082 -0.00269136 0.00280381 0.0046057 0.00541082 0.0177578
1477010447350000 19.5966 8.75494 1.7919 4.53956 19.5705 8.74914 1.88197 4.33594 19.5705 8.74914 4.72675 1.16129 0.0545394 0.107565 0.365134 0.627289 0.40151 0.00474324 -0.00227071 -0.000949231 -0.00230463 -0.00266135 -0.00227071 0.00734688 0.00889463 0.00280194 0.00330429 -0.000949231 0.00889463 0.0257754 0.00386502 0.00600695 -0.00230463 0.00280194 0.00386502 0.00282556 0.00527419 -0.00266135 0.00330429 0.00600695 0.00527419 0.0171367
1477010447400000 19.6835 8.983 1.67841 4.57848 19.7358 8.91903 1.95968 4.26977 19.7358 8.91903 4.69801 1.14051 0.0545151 0.107173 0.364299 0.624613 0.351215 0.00445985 -0.00176217 -0.000217287 -0.00218466 -0.00271382 -0.00176217 0.0061598 0.00752935 0.00227049 0.00268425 -0.000217287 0.00752935 0.0247466 0.00297906 0.00459691 -0.00218466 0.00227049 0.00297906 0.00275062 0.00538783 -0.00271382 0.00268425 0.00459691 0.00538783 0.0177325
1477010447450000 19.7645 9.21294 1.56341 4.61488 19.8072 9.14234 1.78629 4.32388 19.8072 9.14234 4.67833 1.17903 0.0543978 0.106836 0.36303 0.62189 0.391604 0.00480274 -0.00228908 -0.00115565 -0.00235468 -0.002725 -0.00228908 0.00724836 0.00893079 0.00273874 0.00325472 -0.00115565 0.00893079 0.0258896 0.00387854 0.00603025 -0.00235468 0.00273874 0.00387854 0.00283593 0.00530846 -0.002725 0.00325472 0.00603025 0.00530846 0.0172197
1477010447500000 19.8398 9.44463 1.44697 4.64869 19.9389 9.36557 1.78266 4.35694 19.9389 9.36557 4.70753 1.18242 0.0550861 0.10657 0.362741 0.619219 0.370985 0.00450441 -0.00177131 -0.000389012 -0.00222887 -0.00276785 -0.00177131 0.00608988 0.00756754 0.00221877 0.00263855 -0.000389012 0.00756754 0.0248182 0.00298969 0.00460673 -0.00222887 0.00221877 0.00298969 0.00276858 0.00542803 -0.00276785 0.00263855 0.00460673 0.00542803 0.0178142
1477010447550000 19.9093 9.67795 1.32916 4.67984 19.9809 9.59117 1.53404 4.407 19.9809 9.59117 4.66636 1.23582 0.0552929 0.106375 0.361396 0.616501 0.43823 0.00484877 -0.00229157 -0.00135812 -0.00237933 -0.00273178 -0.00229157 0.00714182 0.00897951 0.00265039 0.00313885 -0.00135812 0.00897951 0.0261239 0.00387608 0.00600044 -0.00237933 0.00265039 0.00387608 0.00280673 0.0052508 -0.00273178 0.00313885 0.00600044 0.0052508 0.0171004
1477010447600000 19.9728 9.91275 1.21005 4.70826 20.068 9.82975 1.45151 4.46636 20.068 9.82975 4.6963 1.25658 0.0558745 0.106151 0.360319 0.613691 0.436283 0.00455644 -0.00177437 -0.00061123 -0.00226561 -0.00280035 -0.00177437 0.00599542 0.00761435 0.00213041 0.00251304 -0.00061123 0.00761435 0.0249959 0.00299232 0.00459375 -0.00226561 0.00213041 0.00299232 0.00274999 0.00538852 -0.00280035 0.00251304 0.00459375 0.00538852 0.0177288
1477010447650000 20.0303 10.1489 1.08972 4.73389 20.1287 10.0783 1.35202 4.54189 20.1287 10.0783 4.73885 1.28147 0.0564969 0.105836 0.359417 0.610739 0.429672 0.00488138 -0.00225818 -0.00160185 -0.00236754 -0.00266167 -0.00225818 0.00697073 0.00902906 0.00247878 0.00286105 -0.00160185 0.00902906 0.0265779 0.00381827 0.00584929 -0.00236754 0.00247878 0.00381827 0.00270343 0.00504987 -0.00266167 0.00286105 0.00584929 0.00504987 0.0167099
1477010447700000 20.0818 10.3863 0.968259 4.75666 20.1753 10.3505 1.18955 4.64568 20.1753 10.3505 4.79556 1.32013 0.0570119 0.105341 0.35824 0.607623 0.449627 0.00460133 -0.00175437 -0.00085938 -0.00227077 -0.00277101 -0.00175437 0.00587564 0.00768445 0.00198663 0.00228604 -0.00085938 0.00768445 0.0253683 0.00295854 0.00450854 -0.00227077 0.00198663 0.00295854 0.00266642 0.00522893 -0.00277101 0.00228604 0.00450854 0.00522893 0.0174254
1477010447750000 20.1271 10.6247 0.845742 4.77652 20.1885 10.5896 0.932433 4.68023 20.1885 10.5896 4.77221 1.37414 0.0570587 0.104852 0.356479 0.60453 0.507516 0.00491874 -0.00222067 -0.00187785 -0.00233148 -0.00254881 -0.00222067 0.00679492 0.00908798 0.0022741 0.00253703 -0.00187785 0.00908798 0.0271218 0.00372408 0.00564336 -0.00233148 0.0022741 0.00372408 0.00254985 0.00476746 -0.00254881 0.00253703 0.00564336 0.00476746 0.0161898
1477010447800000 20.1663 10.864 0.722256 4.7934 20.2463 10.8608 0.818626 4.75936 20.2463 10.8608 4.82925 1.40046 0.0573418 0.104311 0.354772 0.601415 0.507219 0.00465121 -0.00172244 -0.00118703 -0.00225745 -0.00271032 -0.00172244 0.00572488 0.00774743 0.00179392 0.00198214 -0.00118703 0.00774743 0.0258213 0.00290383 0.00440104 -0.00225745 0.00179392 0.00290383 0.00253884 0.00500095 -0.00271032 0.00198214 0.00440104 0.00500095 0.0170173
